"gene_symbol","direction","module","retained"
"CCDC113","down","13",FALSE
"SLC4A5","down","4",FALSE
"LOC101087695","down","9",FALSE
"CCT3","down","2",FALSE
"HMGCL","down","1",FALSE
"INSR","down","3",FALSE
"EHD3","down","4",FALSE
"ZCWPW1","down","8",FALSE
"TTC36","down","2",FALSE
"SHPK","down","3",FALSE
"ECHS1","down","1",FALSE
"DSC3","down","4",FALSE
"CCT4","down","5",FALSE
"BEX3","down","4",FALSE
"RALYL","down","1",FALSE
"MRPL1","down","1",FALSE
"ASB8","down","1",FALSE
"PKLR","down","5",FALSE
"METTL9","down","1",FALSE
"CUX1","down","11",FALSE
"CHRNA4","down","11",FALSE
"AKR1A1","down","1",FALSE
"CXXC5","down","10",FALSE
"OTUD1","down","3",FALSE
"AZIN2","down","1",FALSE
"LRRC24","down","2",FALSE
"SDHD","down","1",FALSE
"DAB1","down","3",FALSE
"ATP5PO","down","2",FALSE
"LOC102899880","down","2",FALSE
"C2CD5","down","7",FALSE
"SLC25A39","down","2",FALSE
"LOC123386251","down","8",FALSE
"LOC101098257","down","1",FALSE
"MCOLN3","down","1",FALSE
"NDUFB8","down","2",FALSE
"LDOC1","down","1",FALSE
"PARD3","down","3",FALSE
"RABGGTB","down","3",FALSE
"TSR2","down","10",FALSE
"PARP3","down","7",FALSE
"NFIB","down","1",FALSE
"TOMM22","down","2",FALSE
"KCNJ10","down","11",FALSE
"ARHGAP12","down","1",FALSE
"TFB1M","down","2",FALSE
"PHB1","down","2",FALSE
"AK4","down","1",FALSE
"MRPS9","down","1",FALSE
"GLS","down","1",FALSE
"PKP2","down","1",FALSE
"ILDR2","down","1",FALSE
"METAP1","down","3",FALSE
"SPATA24","down","2",FALSE
"CABP1","down","4",FALSE
"HPCAL4","down","1",FALSE
"MIPOL1","down","1",FALSE
"MPG","down","10",FALSE
"ITPKA","down","2",FALSE
"LOC123385427","down","1",FALSE
"FRMD7","down","7",FALSE
"BAHCC1","down","4",FALSE
"SNX12","down","1",FALSE
"DAB2","down","1",FALSE
"WHAMM","down","1",FALSE
"C1QTNF3","down","13",FALSE
"FAM20B","down","3",FALSE
"TDRD7","down","6",FALSE
"FH","down","1",FALSE
"ALDH4A1","down","1",FALSE
"METTL17","down","9",FALSE
"ABLIM2","down","11",FALSE
"NMNAT3","down","1",FALSE
"PLPP3","down","7",FALSE
"LOC102902472","down","5",FALSE
"LHX1","down","1",FALSE
"ZMYM3","down","9",FALSE
"ATG10","down","7",FALSE
"FMNL2","down","7",FALSE
"GLRX3","down","2",FALSE
"NADK","down","2",FALSE
"AARS2","down","9",FALSE
"ENHO","down","10",FALSE
"CRACD","down","5",FALSE
"CLPB","down","1",FALSE
"AGL","down","1",FALSE
"LOC101093179","down","1",FALSE
"RSRP1","down","8",FALSE
"CIAO3","down","11",FALSE
"BET1L","down","10",FALSE
"HOMER3","down","1",FALSE
"MTUS1","down","1",FALSE
"NCOA7","down","1",FALSE
"LOC101089258","down","1",FALSE
"TMEM62","down","4",FALSE
"ZMYND12","down","1",FALSE
"RMDN2","down","1",FALSE
"GLTP","down","7",FALSE
"THNSL1","down","3",FALSE
"MDGA1","down","4",FALSE
"SLCO4C1","down","1",FALSE
"CD2H10orf143","down","10",FALSE
"MTLN","down","10",FALSE
"ADGRV1","down","8",FALSE
"TMEM116","down","1",FALSE
"SLC6A19","down","1",FALSE
"DMTN","down","1",FALSE
"ATP2C1","down","6",FALSE
"CARF","down","1",FALSE
"XYLB","down","1",FALSE
"CBR4","down","1",FALSE
"G6PC1","down","1",FALSE
"NDUFA9","down","1",FALSE
"CALB1","down","1",FALSE
"ABCC2","down","5",FALSE
"SDHAF3","down","1",FALSE
"AGPAT3","down","1",FALSE
"PFAS","down","6",FALSE
"EFHD1","down","6",FALSE
"PLAG1","down","13",FALSE
"ESRRB","down","11",FALSE
"DTNBP1","down","2",FALSE
"CD4H9orf43","down","8",FALSE
"CNIH4","down","13",FALSE
"ASPDH","down","1",FALSE
"MXI1","down","3",FALSE
"ALDH7A1","down","1",FALSE
"ARMH1","down","6",FALSE
"OGFOD2","down","11",FALSE
"UBE3D","down","2",FALSE
"PDE1C","down","7",FALSE
"LDHB","down","2",FALSE
"ATG101","down","11",FALSE
"PPCS","down","1",FALSE
"UBE4B","down","1",FALSE
"ANOS1","down","4",FALSE
"WDR81","down","11",FALSE
"NUDT14","down","11",FALSE
"ATP5F1A","down","1",FALSE
"GSS","down","1",FALSE
"SPINK5","down","2",FALSE
"ZNF425","down","9",FALSE
"RELL2","down","14",FALSE
"LOC101098453","down","9",FALSE
"PDILT","down","11",FALSE
"ZYG11B","down","1",FALSE
"LOC123381008","down","1",FALSE
"MERTK","down","5",FALSE
"LRP2","down","3",FALSE
"AZGP1","down","2",FALSE
"NRL","down","2",FALSE
"FZD1","down","14",FALSE
"L3HYPDH","down","1",FALSE
"SUCLG2","down","1",FALSE
"THEM4","down","1",FALSE
"NADK2","down","3",FALSE
"PPP3CA","down","3",FALSE
"SLC17A5","down","1",FALSE
"CD4H9orf64","down","1",FALSE
"SELENOW","down","9",FALSE
"USP48","down","3",FALSE
"GCDH","down","1",FALSE
"NDUFA13","down","2",FALSE
"ACOX3","down","1",FALSE
"RPS27L","down","1",FALSE
"SRD5A1","down","11",FALSE
"LOC101096765","down","1",FALSE
"NXPH4","down","8",FALSE
"LOC101091533","down","2",FALSE
"PPFIA1","down","1",FALSE
"SAXO2","down","6",FALSE
"SERBP1","down","9",FALSE
"SHROOM2","down","5",FALSE
"SCAPER","down","13",FALSE
"RMND1","down","1",FALSE
"NUDT7","down","1",FALSE
"TTR","down","12",FALSE
"PXMP2","down","2",FALSE
"ENPP6","down","1",FALSE
"B3GNT7","down","10",FALSE
"PLCE1","down","3",FALSE
"LOC105260865","down","4",FALSE
"LOC105260774","down","2",FALSE
"MDH1","down","1",FALSE
"CELSR2","down","6",FALSE
"DMAC2","down","12",FALSE
"CFAP91","down","13",FALSE
"PTPRO","down","4",FALSE
"RGN","down","1",FALSE
"GRK4","down","1",FALSE
"TIMM44","down","2",FALSE
"SCUBE3","down","1",FALSE
"TBC1D4","down","1",FALSE
"LOC101084270","down","7",FALSE
"PDZD11","down","6",FALSE
"OGDH","down","1",FALSE
"TM7SF2","down","2",FALSE
"GBA2","down","2",FALSE
"PHB2","down","2",FALSE
"BLCAP","down","1",FALSE
"JTB","down","10",FALSE
"APP","down","6",FALSE
"LOC101092274","down","1",FALSE
"TTC33","down","3",FALSE
"CISD1","down","1",FALSE
"LYPD6","down","4",FALSE
"PJA2","down","3",FALSE
"ATP5F1C","down","1",FALSE
"EAF2","down","1",FALSE
"RAPGEF4","down","7",FALSE
"ISOC2","down","1",FALSE
"HNF1A","down","8",FALSE
"COX10","down","10",FALSE
"DCUN1D4","down","1",FALSE
"PIKFYVE","down","7",FALSE
"BCL2L13","down","3",FALSE
"NDUFA6","down","2",FALSE
"SMIM24","down","1",FALSE
"LTO1","down","10",FALSE
"KRBA2","down","3",FALSE
"CRIP3","down","14",FALSE
"CA1H5orf58","down","6",FALSE
"NDNF","down","4",FALSE
"CLK4","down","4",FALSE
"CBLN2","down","4",FALSE
"COL4A4","down","13",FALSE
"PAOX","down","1",FALSE
"SLCO1A2","down","2",FALSE
"NMNAT1","down","1",FALSE
"NDUFA4","down","5",FALSE
"LOC105260979","down","1",FALSE
"PNP","down","14",FALSE
"MRPL12","down","2",FALSE
"CCDC14","down","13",FALSE
"TPP1","down","1",FALSE
"TOMM70","down","1",FALSE
"F8","down","7",FALSE
"SPATA2","down","1",FALSE
"TRUB2","down","1",FALSE
"LOC102901600","down","4",FALSE
"LOC101089914","down","2",FALSE
"CBL","down","3",FALSE
"GOLGA7","down","4",FALSE
"PER3","down","10",FALSE
"REEP6","down","2",FALSE
"CYP26B1","down","7",FALSE
"ASPA","down","8",FALSE
"ZMYND8","down","6",FALSE
"ALS2","down","6",FALSE
"PYGB","down","9",FALSE
"CDH16","down","1",FALSE
"SLC22A1","down","1",FALSE
"LOC101090727","down","13",FALSE
"FSD2","down","6",FALSE
"MRPS33","down","1",FALSE
"LOC102902301","down","5",FALSE
"DYNLL2","down","2",FALSE
"SDHC","down","1",FALSE
"KIRREL3","down","14",FALSE
"ASTN1","down","11",FALSE
"EI24","down","1",FALSE
"USP27X","down","5",FALSE
"SLC25A42","down","1",FALSE
"SOD1","down","1",FALSE
"FN3K","down","12",FALSE
"EMC3","down","1",FALSE
"GPR108","down","1",FALSE
"NDUFB5","down","1",FALSE
"DNAJC28","down","1",FALSE
"NBR1","down","3",FALSE
"TMEM108","down","6",FALSE
"NAGA","down","1",FALSE
"LOC123380599","down","1",FALSE
"C1D","down","1",FALSE
"FOXK2","down","1",FALSE
"STUB1","down","10",FALSE
"PARD3B","down","4",FALSE
"CALCOCO2","down","1",FALSE
"MLLT10","down","5",FALSE
"TXNRD2","down","12",FALSE
"RAB11A","down","1",FALSE
"FAM168A","down","4",FALSE
"FXR1","down","3",FALSE
"ECI1","down","2",FALSE
"HDHD3","down","1",FALSE
"ESPN","down","2",FALSE
"MRPL49","down","2",FALSE
"CRYL1","down","2",FALSE
"MRPL45","down","2",FALSE
"ALPL","down","1",FALSE
"EIF4EBP2","down","1",FALSE
"AKAP9","down","7",FALSE
"ELAPOR2","down","3",FALSE
"NAAA","down","5",FALSE
"GLYCTK","down","1",FALSE
"SYP","down","10",FALSE
"MTCH2","down","1",FALSE
"ARHGEF16","down","2",FALSE
"IBA57","down","2",FALSE
"ESRP2","down","2",FALSE
"ATP5MC1","down","2",FALSE
"RAP1GAP","down","11",FALSE
"LOC101094232","down","13",FALSE
"COBLL1","down","3",FALSE
"ARHGAP35","down","1",FALSE
"CASK","down","3",FALSE
"PXDNL","down","6",FALSE
"PRR5","down","10",FALSE
"PEPD","down","1",FALSE
"MTX1","down","2",FALSE
"ANP32A","down","10",FALSE
"BNC2","down","1",FALSE
"PIP4K2C","down","4",FALSE
"CES3","down","5",FALSE
"POLL","down","9",FALSE
"LOC102901312","down","6",FALSE
"CHCHD2","down","1",FALSE
"ISCA1","down","1",FALSE
"SPRING1","down","2",FALSE
"DGCR2","down","11",FALSE
"RXRA","down","11",FALSE
"ATP5PF","down","1",FALSE
"MRPS15","down","2",FALSE
"NPR1","down","13",FALSE
"CPT2","down","1",FALSE
"HADHA","down","1",FALSE
"CB1H8orf58","down","1",FALSE
"MTHFD1","down","1",FALSE
"LOC101095773","down","2",FALSE
"RTN4R","down","11",FALSE
"ANLN","down","1",FALSE
"MUC20","down","7",FALSE
"EPHA5","down","4",FALSE
"COMMD1","down","2",FALSE
"RDX","down","3",FALSE
"FAM204A","down","2",FALSE
"ASB9","down","11",FALSE
"CCDC57","down","6",FALSE
"ACAD11","down","1",FALSE
"NSUN4","down","1",FALSE
"IGFBP1","down","1",FALSE
"LMBRD1","down","1",FALSE
"CTTNBP2","down","3",FALSE
"CMBL","down","1",FALSE
"LOC109502907","down","5",FALSE
"SLC12A3","down","1",FALSE
"HSPA9","down","1",FALSE
"SDHB","down","1",FALSE
"TMEM60","down","1",FALSE
"ASNSD1","down","11",FALSE
"HSD11B1","down","1",FALSE
"PTOV1","down","9",FALSE
"SNX5","down","1",FALSE
"MORN3","down","8",FALSE
"PRKCE","down","1",FALSE
"LINGO3","down","12",FALSE
"SYNGR1","down","5",FALSE
"ANAPC15","down","12",FALSE
"ME3","down","12",FALSE
"PTPMT1","down","1",FALSE
"TTC38","down","1",FALSE
"UPF2","down","9",FALSE
"LOC101088850","down","1",FALSE
"DMGDH","down","1",FALSE
"LOC109502329","down","1",FALSE
"LOC101095292","down","1",FALSE
"COX7A2","down","1",FALSE
"LOC101081204","down","3",FALSE
"KRT10","down","14",FALSE
"FGGY","down","1",FALSE
"RSPRY1","down","1",FALSE
"LOC109494605","down","10",FALSE
"ANKS6","down","8",FALSE
"WDR97","down","9",FALSE
"GSTA4","down","7",FALSE
"SLC5A11","down","2",FALSE
"SUGCT","down","1",FALSE
"CDO1","down","2",FALSE
"IL11RA","down","9",FALSE
"TOM1L1","down","3",FALSE
"TRAK2","down","4",FALSE
"PEX5","down","8",FALSE
"ZZZ3","down","3",FALSE
"MRPL50","down","1",FALSE
"CE2H19orf84","down","6",FALSE
"ATP2B2","down","1",FALSE
"CS","down","1",FALSE
"GNG12","down","1",FALSE
"RIMKLA","down","1",FALSE
"COQ9","down","1",FALSE
"ATP10D","down","1",FALSE
"MICAL3","down","8",FALSE
"SOWAHC","down","3",FALSE
"RORC","down","1",FALSE
"FKBP15","down","6",FALSE
"DDT","down","2",FALSE
"COMMD8","down","1",FALSE
"PPP1R37","down","14",FALSE
"HACL1","down","2",FALSE
"TCTN1","down","6",FALSE
"MFN2","down","1",FALSE
"DRG2","down","11",FALSE
"EMID1","down","12",FALSE
"STXBP6","down","1",FALSE
"RNF114","down","8",FALSE
"PLRG1","down","1",FALSE
"CDHR5","down","8",FALSE
"SAP30L","down","9",FALSE
"PRKAB2","down","13",FALSE
"ANGPT1","down","4",FALSE
"SMAD6","down","14",FALSE
"LOC109491390","down","2",FALSE
"SEMA3G","down","4",FALSE
"NQO2","down","1",FALSE
"ZNRF3","down","4",FALSE
"CARNMT1","down","1",FALSE
"TEX261","down","6",FALSE
"ZMYND11","down","3",FALSE
"TXN2","down","2",FALSE
"SLC25A21","down","1",FALSE
"VWA8","down","1",FALSE
"SLC39A4","down","1",FALSE
"DPEP1","down","14",FALSE
"ALDH3A2","down","2",FALSE
"BABAM1","down","11",FALSE
"MSH5","down","2",FALSE
"IMMP2L","down","1",FALSE
"MMAA","down","1",FALSE
"VTA1","down","1",FALSE
"HOXA10","down","13",FALSE
"TMEM161A","down","12",FALSE
"CCDC85C","down","8",FALSE
"BPNT1","down","8",FALSE
"ECHDC2","down","1",FALSE
"CHKB","down","9",FALSE
"BEND7","down","1",FALSE
"ATP5PD","down","2",FALSE
"RASEF","down","7",FALSE
"KL","down","1",FALSE
"LOC101091418","down","6",FALSE
"PCDH7","down","7",FALSE
"SLC29A3","down","1",FALSE
"EPHX2","down","1",FALSE
"TAF6L","down","9",FALSE
"DUSP28","down","2",FALSE
"PTGR2","down","1",FALSE
"CRYZL1","down","3",FALSE
"RAB29","down","1",FALSE
"HTRA2","down","14",FALSE
"USH1C","down","5",FALSE
"RRAS2","down","1",FALSE
"FAM161A","down","8",FALSE
"PTCD2","down","13",FALSE
"RCAN2","down","4",FALSE
"GPT","down","1",FALSE
"NUDT16L1","down","8",FALSE
"BOLA3","down","2",FALSE
"MICU2","down","1",FALSE
"CHCHD10","down","2",FALSE
"SNX1","down","14",FALSE
"ATP6V1G1","down","2",FALSE
"SLC7A8","down","7",FALSE
"UBL5","down","10",FALSE
"SLC25A3","down","1",FALSE
"VWCE","down","1",FALSE
"CA1H1orf35","down","10",FALSE
"RIMBP2","down","7",FALSE
"DDO","down","1",FALSE
"PRR35","down","2",FALSE
"LOC101089785","down","1",FALSE
"TRAF3IP1","down","6",FALSE
"HDGF","down","2",FALSE
"FBP2","down","1",FALSE
"ODF2L","down","3",FALSE
"PRKN","down","1",FALSE
"FZD4","down","2",FALSE
"SNX27","down","3",FALSE
"PGRMC2","down","1",FALSE
"SCLY","down","5",FALSE
"DLST","down","1",FALSE
"LOC101081641","down","1",FALSE
"PRKAG1","down","11",FALSE
"UBXN2B","down","4",FALSE
"RNF185","down","14",FALSE
"ACAA1","down","1",FALSE
"GET3","down","1",FALSE
"SYS1","down","2",FALSE
"CLTA","down","10",FALSE
"GPHN","down","5",FALSE
"ANK3","down","1",FALSE
"FAM181B","down","6",FALSE
"CBLN3","down","1",FALSE
"LRBA","down","1",FALSE
"AUH","down","1",FALSE
"METTL14","down","1",FALSE
"ASH1L","down","3",FALSE
"CTDSP2","down","4",FALSE
"BICD1","down","6",FALSE
"RRAGD","down","5",FALSE
"CADPS2","down","7",FALSE
"TMED4","down","1",FALSE
"ATP6V1E1","down","1",FALSE
"ZSCAN2","down","8",FALSE
"DCUN1D2","down","13",FALSE
"EPB41L5","down","3",FALSE
"IFI30","down","6",FALSE
"USP31","down","3",FALSE
"PLCD4","down","6",FALSE
"LOC101084388","down","1",FALSE
"TBC1D22A","down","12",FALSE
"LOC111556287","down","3",FALSE
"LOC101097624","down","6",FALSE
"TOM1L2","down","2",FALSE
"SH3YL1","down","1",FALSE
"BIN1","down","9",FALSE
"CRYZ","down","1",FALSE
"GNMT","down","2",FALSE
"DNAJC6","down","1",FALSE
"GUCD1","down","1",FALSE
"MAGI2","down","4",FALSE
"POLR3B","down","6",FALSE
"LOC102902347","down","2",FALSE
"SPATA1","down","1",FALSE
"AMN","down","1",FALSE
"TMEM143","down","2",FALSE
"NDUFA11","down","10",FALSE
"SIX4","down","3",FALSE
"LOC101098061","down","6",FALSE
"SPHK2","down","11",FALSE
"GUCA2A","down","2",FALSE
"HOOK2","down","8",FALSE
"CHRNA2","down","1",FALSE
"WDPCP","down","5",FALSE
"BOLA2B","down","2",FALSE
"USF2","down","10",FALSE
"LOC102902576","down","12",FALSE
"MRPL28","down","1",FALSE
"HSD11B2","down","2",FALSE
"GCHFR","down","5",FALSE
"TMEM256","down","10",FALSE
"MGST3","down","1",FALSE
"ABCB7","down","1",FALSE
"DCDC1","down","7",FALSE
"RNF10","down","2",FALSE
"RANBP2","down","1",FALSE
"NDUFS1","down","1",FALSE
"TMEM187","down","12",FALSE
"NTRK3","down","4",FALSE
"EFEMP1","down","14",FALSE
"KLHDC10","down","3",FALSE
"SRRM1","down","8",FALSE
"ARF3","down","8",FALSE
"UCK1","down","2",FALSE
"EXOC4","down","1",FALSE
"MYCBPAP","down","8",FALSE
"ESD","down","1",FALSE
"MBTD1","down","13",FALSE
"PROC","down","1",FALSE
"MRPL44","down","2",FALSE
"KYNU","down","1",FALSE
"CACNA2D3","down","1",FALSE
"SH3D19","down","13",FALSE
"UBL3","down","1",FALSE
"NIT1","down","2",FALSE
"CDC5L","down","5",FALSE
"LOC101094572","down","1",FALSE
"AGPAT5","down","1",FALSE
"LOC101093719","down","4",FALSE
"SLC22A6","down","1",FALSE
"REPS1","down","8",FALSE
"MCF2","down","4",FALSE
"ITPR2","down","7",FALSE
"NAPB","down","13",FALSE
"LOC123381833","down","6",FALSE
"NDUFAF8","down","10",FALSE
"PIGQ","down","2",FALSE
"RHOBTB1","down","7",FALSE
"AFG3L2","down","1",FALSE
"SYNRG","down","1",FALSE
"SMIM19","down","1",FALSE
"CTH","down","1",FALSE
"KLF15","down","2",FALSE
"VIRMA","down","7",FALSE
"LOC123384753","down","1",FALSE
"PHKB","down","1",FALSE
"LOC102899183","down","1",FALSE
"SLC7A9","down","1",FALSE
"DERA","down","2",FALSE
"MYL6B","down","9",FALSE
"KCNJ12","down","1",FALSE
"NEDD4L","down","8",FALSE
"LRRC19","down","1",FALSE
"PPP6R3","down","1",FALSE
"RIT2","down","4",FALSE
"SLC6A8","down","1",FALSE
"DENND11","down","1",FALSE
"NTAQ1","down","1",FALSE
"PDPR","down","3",FALSE
"COPA","down","6",FALSE
"HLX","down","9",FALSE
"USP19","down","6",FALSE
"NAPRT","down","2",FALSE
"SULT1C2","down","2",FALSE
"OPLAH","down","8",FALSE
"CCDC51","down","2",FALSE
"ZBTB5","down","6",FALSE
"TAFAZZIN","down","10",FALSE
"FASTKD2","down","1",FALSE
"NDUFS2","down","1",FALSE
"ATP5F1D","down","2",FALSE
"GATD3","down","10",FALSE
"NDUFA10","down","1",FALSE
"PDSS2","down","1",FALSE
"LOC123386139","down","1",FALSE
"HAT1","down","1",FALSE
"LOC105260573","down","6",FALSE
"UQCRC2","down","1",FALSE
"FUBP3","down","3",FALSE
"GCSH","down","1",FALSE
"HERC2","down","13",FALSE
"HDHD5","down","2",FALSE
"GFPT1","down","3",FALSE
"HSPA8","down","6",FALSE
"PATJ","down","3",FALSE
"PNPLA3","down","1",FALSE
"BAG4","down","14",FALSE
"NARS2","down","1",FALSE
"MAPK9","down","1",FALSE
"PCDH12","down","4",FALSE
"AMDHD1","down","2",FALSE
"ACAD9","down","1",FALSE
"MCM3AP","down","14",FALSE
"CB3H14orf93","down","9",FALSE
"LOC101094418","down","2",FALSE
"DCAF7","down","3",FALSE
"LOC101080897","down","7",FALSE
"TRABD2B","down","1",FALSE
"LOC102902085","down","1",FALSE
"SMYD1","down","2",FALSE
"ACSM5","down","1",FALSE
"RAD21","down","3",FALSE
"FAM136A","down","1",FALSE
"MSRB1","down","2",FALSE
"CHMP5","down","1",FALSE
"MAP1LC3B","down","1",FALSE
"NATD1","down","9",FALSE
"RHOQ","down","1",FALSE
"BAZ2B","down","1",FALSE
"AP1AR","down","1",FALSE
"ACMSD","down","1",FALSE
"GPS1","down","10",FALSE
"GLIS2","down","9",FALSE
"PLA2G12B","down","1",FALSE
"PTCD3","down","1",FALSE
"TSPAN33","down","2",FALSE
"TM4SF5","down","8",FALSE
"EPN1","down","11",FALSE
"PCYT2","down","2",FALSE
"ACADS","down","2",FALSE
"HARS2","down","12",FALSE
"NDUFB1","down","2",FALSE
"VKORC1","down","2",FALSE
"CLCN5","down","1",FALSE
"SLC4A1AP","down","9",FALSE
"GRAMD1C","down","7",FALSE
"ALDH8A1","down","1",FALSE
"RAF1","down","9",FALSE
"NCOA1","down","3",FALSE
"MYO5B","down","8",FALSE
"HINT2","down","1",FALSE
"NRBF2","down","6",FALSE
"DNAJB1","down","6",FALSE
"LOC111560215","down","1",FALSE
"VAT1","down","14",FALSE
"SRSF6","down","11",FALSE
"MTARC2","down","1",FALSE
"REXO5","down","11",FALSE
"AP3D1","down","11",FALSE
"CYP4A106","down","8",FALSE
"IFT88","down","8",FALSE
"HOMEZ","down","6",FALSE
"RASGEF1B","down","1",FALSE
"RPA3","down","7",FALSE
"KCNIP1","down","4",FALSE
"LOC101095941","down","1",FALSE
"PTH1R","down","1",FALSE
"CIPC","down","1",FALSE
"GTF2I","down","7",FALSE
"CERT1","down","3",FALSE
"ZFAND2B","down","9",FALSE
"MGAT5","down","4",FALSE
"WBP11","down","8",FALSE
"SEC31B","down","7",FALSE
"CLSTN2","down","11",FALSE
"CPEB2","down","1",FALSE
"PSMF1","down","2",FALSE
"ARFGAP3","down","2",FALSE
"LOC101091022","down","1",FALSE
"SLC15A2","down","3",FALSE
"GDF9","down","1",FALSE
"UMOD","down","11",FALSE
"NMB","down","1",FALSE
"ZFP41","down","9",FALSE
"IGLON5","down","13",FALSE
"R3HDM1","down","13",FALSE
"RALGPS1","down","3",FALSE
"DLG1","down","1",FALSE
"NDUFS4","down","2",FALSE
"GPR137B","down","1",FALSE
"TSPAN11","down","7",FALSE
"PAFAH2","down","1",FALSE
"NFS1","down","2",FALSE
"SAMM50","down","1",FALSE
"WDR83OS","down","2",FALSE
"RXYLT1","down","1",FALSE
"MNAT1","down","8",FALSE
"GPRIN2","down","8",FALSE
"HIRA","down","5",FALSE
"SPX","down","1",FALSE
"SLC17A4","down","14",FALSE
"LOC102901021","down","1",FALSE
"SLC7A13","down","5",FALSE
"AGPAT1","down","9",FALSE
"FANCL","down","5",FALSE
"DACH1","down","4",FALSE
"NCBP2","down","1",FALSE
"IGFN1","down","1",FALSE
"CHORDC1","down","1",FALSE
"PLCL1","down","7",FALSE
"HYI","down","2",FALSE
"TWIST1","down","1",FALSE
"COL9A3","down","7",FALSE
"KDM1A","down","11",FALSE
"SLC25A34","down","1",FALSE
"ADAMTS18","down","8",FALSE
"MRPS26","down","10",FALSE
"PGM3","down","1",FALSE
"DCAF11","down","2",FALSE
"LRRC41","down","1",FALSE
"LOC123384041","down","13",FALSE
"LOC102899949","down","6",FALSE
"PSMD11","down","1",FALSE
"RPS27A","down","9",FALSE
"CCDC6","down","3",FALSE
"FAM241B","down","1",FALSE
"CF1H1orf43","down","1",FALSE
"THAP8","down","9",FALSE
"LOC105261393","down","10",FALSE
"DHRS13","down","2",FALSE
"LOC123382663","down","4",FALSE
"NFKBIL1","down","12",FALSE
"TP53I13","down","9",FALSE
"DZIP3","down","3",FALSE
"LOC101090590","down","2",FALSE
"PLXNA4","down","3",FALSE
"CDS1","down","1",FALSE
"LOC101097571","down","1",FALSE
"DUS4L","down","1",FALSE
"SKP1","down","1",FALSE
"ATG4C","down","1",FALSE
"AP2M1","down","2",FALSE
"LOC105261315","down","8",FALSE
"PHOSPHO2","down","1",FALSE
"CDC123","down","1",FALSE
"CHDH","down","5",FALSE
"SRP14","down","10",FALSE
"THAP2","down","13",FALSE
"ZCCHC14","down","3",FALSE
"MRPL35","down","2",FALSE
"NOS2","down","7",FALSE
"GPAT2","down","4",FALSE
"NCBP2AS2","down","2",FALSE
"LOC101100266","down","2",FALSE
"SNRPD3","down","10",FALSE
"TRMT1L","down","13",FALSE
"FHIT","down","1",FALSE
"MDH2","down","1",FALSE
"HS3ST6","down","1",FALSE
"HP1BP3","down","13",FALSE
"CCDC186","down","1",FALSE
"NUDT19","down","1",FALSE
"NDUFAF5","down","2",FALSE
"ATP5MC3","down","1",FALSE
"MCU","down","1",FALSE
"CCDC117","down","1",FALSE
"XPR1","down","7",FALSE
"HIBADH","down","1",FALSE
"SLC35F5","down","1",FALSE
"MRPL37","down","2",FALSE
"CFAP97","down","1",FALSE
"MRPL15","down","1",FALSE
"PHYHD1","down","3",FALSE
"P3H2","down","8",FALSE
"CA3H2orf73","down","2",FALSE
"ENPP2","down","3",FALSE
"CE2H16orf46","down","3",FALSE
"LOC111558528","down","8",FALSE
"SNX25","down","2",FALSE
"AKR1C3","down","1",FALSE
"MRPL19","down","1",FALSE
"ST7L","down","7",FALSE
"UQCRC1","down","1",FALSE
"MIX23","down","2",FALSE
"AOC1","down","1",FALSE
"CACNB4","down","1",FALSE
"EML5","down","13",FALSE
"UQCC2","down","10",FALSE
"CFAP418","down","7",FALSE
"CLDN8","down","1",FALSE
"FDX1","down","1",FALSE
"TOX3","down","3",FALSE
"GIPC3","down","4",FALSE
"ATP23","down","7",FALSE
"XRCC3","down","14",FALSE
"EBPL","down","6",FALSE
"GABBR2","down","4",FALSE
"TP53BP1","down","6",FALSE
"NDUFB10","down","2",FALSE
"APOH","down","1",FALSE
"SPNS1","down","14",FALSE
"ARPP21","down","6",FALSE
"TMEM184A","down","2",FALSE
"LOC101081808","down","1",FALSE
"CPPED1","down","1",FALSE
"HMGN5","down","9",FALSE
"IDH3B","down","1",FALSE
"NDUFB6","down","1",FALSE
"CHCHD4","down","1",FALSE
"ERP29","down","2",FALSE
"OSBPL9","down","1",FALSE
"PHF3","down","3",FALSE
"LOC101099090","down","9",FALSE
"GPR62","down","7",FALSE
"GLIS1","down","8",FALSE
"LOC101091386","down","12",FALSE
"RNF34","down","1",FALSE
"CASZ1","down","6",FALSE
"TMEM141","down","2",FALSE
"NUDT17","down","10",FALSE
"CAMK1G","down","4",FALSE
"GPAM","down","1",FALSE
"FAM120B","down","13",FALSE
"PABIR2","down","4",FALSE
"OXNAD1","down","1",FALSE
"GALNT12","down","14",FALSE
"PAICS","down","1",FALSE
"TMEM250","down","10",FALSE
"CLUAP1","down","6",FALSE
"SMCR8","down","1",FALSE
"F2","down","1",FALSE
"ERBB4","down","6",FALSE
"POLDIP2","down","1",FALSE
"APH1B","down","1",FALSE
"EPB41L3","down","1",FALSE
"NINL","down","7",FALSE
"CLEC2L","down","1",FALSE
"MOGAT3","down","1",FALSE
"CREBL2","down","1",FALSE
"TTC26","down","6",FALSE
"GHITM","down","1",FALSE
"CCNY","down","3",FALSE
"FAM210A","down","1",FALSE
"ATP6V0D2","down","7",FALSE
"CTIF","down","1",FALSE
"DHRS3","down","2",FALSE
"MTMR10","down","3",FALSE
"ALKBH8","down","4",FALSE
"ZNF827","down","7",FALSE
"OSBPL8","down","1",FALSE
"LOC102902649","down","5",FALSE
"UBTD1","down","2",FALSE
